0;0.0001;0.9572;0.9912991523742676;0.2741893529891968
1;0.0003020408163265306;0.9708;0.9893409609794617;0.14293192327022552
2;0.0005040816326530613;0.977;0.9937772154808044;0.5679135918617249
3;0.000706122448979592;0.9785;0.9881798028945923;0.0959201529622078
4;0.0009081632653061226;0.9748;0.9759656190872192;0.001651642145588994
5;0.0011102040816326532;0.9761;0.9833877682685852;0.018390141427516937
6;0.001312244897959184;0.9747;0.9873426556587219;0.07178971916437149
7;0.0015142857142857145;0.9707;0.9876397252082825;0.07957389950752258
8;0.0017163265306122451;0.9719;0.9800781607627869;0.006101645994931459
9;0.0019183673469387757;0.9701;0.9851548075675964;0.03366705775260925
10;0.002120408163265306;0.9619;0.9635289907455444;4.8587655328447e-05
11;0.002322448979591837;0.9682;0.9714370965957642;0.00042620813474059105
12;0.0025244897959183677;0.9692;0.9696739912033081;0.0002573342062532902
13;0.002726530612244898;0.9677;0.976531445980072;0.001968329306691885
14;0.002928571428571429;0.9655;0.966447114944458;0.00010542064410401508
15;0.003130612244897959;0.9618;0.9606566429138184;2.3309166863327846e-05
16;0.00333265306122449;0.95;0.9200979471206665;5.918415979522251e-09
17;0.0035346938775510208;0.9582;0.9512624144554138;2.5018684937094804e-06
18;0.003736734693877551;0.961;0.9570396542549133;9.585824045643676e-06
19;0.003938775510204082;0.9616;0.9088267683982849;9.526633926171257e-10
20;0.004140816326530613;0.9586;0.935230553150177;8.996748590561765e-08
21;0.004342857142857144;0.9601;0.9097902178764343;1.107253844168099e-09
22;0.004544897959183674;0.9588;0.9074310660362244;7.675439173127074e-10
23;0.004746938775510205;0.9606;0.9352898597717285;9.099749576080285e-08
24;0.004948979591836736;0.9519;0.9006605744361877;2.7689761594729134e-10
25;0.005151020408163266;0.9534;0.9194918274879456;5.343575804062084e-09
26;0.005353061224489797;0.9523;0.8716908693313599;5.5357216206808335e-12
27;0.005555102040816327;0.9563;0.8554484248161316;7.968298872292057e-13
28;0.005757142857142858;0.9565;0.8852732181549072;3.193313669047626e-11
29;0.005959183673469389;0.9581;0.8609700202941895;1.5134088643745103e-12
30;0.006161224489795919;0.9485;0.8877976536750793;4.489736707413705e-11
31;0.00636326530612245;0.9477;0.8215876817703247;2.1708924195502736e-14
32;0.0065653061224489806;0.9462;0.8456114530563354;2.6463708069530967e-13
33;0.006767346938775511;0.9412;0.8414900302886963;1.6917669793271167e-13
34;0.006969387755102042;0.9412;0.8006470203399658;2.959273502108192e-15
35;0.0071714285714285725;0.9405;0.8248326778411865;2.9998230868756234e-14
36;0.007373469387755103;0.946;0.7751744389533997;3.1767025715640754e-16
37;0.007575510204081634;0.9453;0.81201171875;8.558508990483965e-15
38;0.0077775510204081645;0.9434;0.8049838542938232;4.414896657349392e-15
39;0.007979591836734695;0.938;0.7535256147384644;5.481158142616458e-17
40;0.008181632653061224;0.9442;0.785510241985321;7.677242994908145e-16
41;0.008383673469387756;0.9314;0.7706505060195923;2.1788927304403852e-16
42;0.008585714285714287;0.9449;0.7365941405296326;1.4978450874489766e-17
43;0.008787755102040816;0.9402;0.7791239619255066;4.434916016359951e-16
44;0.008989795918367348;0.9486;0.7717222571372986;2.381288076813248e-16
45;0.009191836734693879;0.9372;0.7981000542640686;2.3464201772977616e-15
46;0.009393877551020408;0.9356;0.7823026180267334;5.819357752027011e-16
47;0.00959591836734694;0.9345;0.6575034260749817;7.092495372448279e-20
48;0.00979795918367347;0.9316;0.801369845867157;3.161933122760598e-15
49;0.01;0.9239;0.7013493180274963;1.2110796843322569e-18
0;1e-05;0.9093;0.9923388361930847;0.37926870584487915
1;2e-05;0.9228;0.9919150471687317;0.3331315219402313
2;3.0000000000000004e-05;0.9309;0.9916799068450928;0.3095130920410156
3;4e-05;0.9356;0.9917688965797424;0.3182886838912964
4;5e-05;0.9433;0.9902746081352234;0.19590796530246735
5;6e-05;0.9468;0.9883716106414795;0.1024879515171051
6;7.000000000000001e-05;0.9506;0.9909625053405762;0.24587108194828033
7;8e-05;0.9531;0.9824888706207275;0.01357168611139059
8;9e-05;0.9529;0.9916588068008423;0.3074610233306885
9;0.0001;0.9624;0.9899305105209351;0.17455264925956726
